web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href
"1731387792-194","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","[แพนด้าที] โฮจิฉะ hojicha (ผงชาเขียวคั่วไฟสูง) ขนาด  50 กรัม คีโตทานได้","75","4.9","จังหวัดเชียงใหม่","ขายส่ง","","https://down-th.img.susercontent.com/file/b1ac323415a1f4c8c43b22a4c4aaaed0_tn.webp","","ขายแล้ว 5.3พัน ชิ้น","3-6 วัน","[แพนด้าที] โฮจิฉะ hojicha (ผงชาเขียวคั่วไฟสูง) ขนาด  50 กรัม คีโตทานได้฿75ขายส่ง4.9ขายแล้ว 5.3พัน ชิ้น3-6 วันจังหวัดเชียงใหม่","https://shopee.co.th/-%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%97%E0%B8%B5-%E0%B9%82%E0%B8%AE%E0%B8%88%E0%B8%B4%E0%B8%89%E0%B8%B0-hojicha-(%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%84%E0%B8%9F%E0%B8%AA%E0%B8%B9%E0%B8%87)-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-50-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95%E0%B8%97%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.7735725.4699405284?sp_atk=bcf4a5a2-ea0d-4fd0-8a2a-01d60793f325&xptdk=bcf4a5a2-ea0d-4fd0-8a2a-01d60793f325"
"1731387792-195","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelx112010a2",""" Okumidori "" Single Cultivar - RYN Ceremonial Grade Matcha 30G/50G/100 G","456","4.9","จังหวัดภูเก็ต","โค้ดลด 5%","","https://down-th.img.susercontent.com/file/sg-11134201-23010-qy01678h5xlv7f_tn.webp","","ขายแล้ว 712 ชิ้น","3-6 วัน",""" Okumidori "" Single Cultivar - RYN Ceremonial Grade Matcha 30G/50G/100 G฿456-5%โค้ดลด 5%4.9ขายแล้ว 712 ชิ้น3-6 วันจังหวัดภูเก็ต","https://shopee.co.th/-Okumidori-Single-Cultivar-RYN-Ceremonial-Grade-Matcha-30G-50G-100-G-i.80989857.13959837050?sp_atk=192edef1-e736-4950-bdeb-ca5f4645de76&xptdk=192edef1-e736-4950-bdeb-ca5f4645de76"
"1731387792-196","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Uji Kirari31 40g แบบกระปุก : single cultivar Kirari31 :มัทฉะเกรดพิธี (Ceremonial Grade) จากเมืองอูจิ เกียวโต","680","5.0","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r98z-lv9zxwkb5nh9a5_tn.webp","","ขายแล้ว 26 ชิ้น","2-5 วัน","Uji Kirari31 40g แบบกระปุก : single cultivar Kirari31 :มัทฉะเกรดพิธี (Ceremonial Grade) จากเมืองอูจิ เกียวโต฿6805.0ขายแล้ว 26 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Uji-Kirari31-40g-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-single-cultivar-Kirari31-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%B5-(Ceremonial-Grade)-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4-%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%82%E0%B8%95-i.194386760.24055859998?sp_atk=764c5ec4-c829-4e4c-851b-0e9be8ea61ec&xptdk=764c5ec4-c829-4e4c-851b-0e9be8ea61ec"
"1731387792-197","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","","Peace 和 รวมใบชา ( ชาเขียว ชาอู่หลง และอื่นๆ ) | Tea leaves ( Green tea / Oolong / other   )","285","4.9","จังหวัดกรุงเทพมหานคร","โค้ดลด ฿50","","https://down-th.img.susercontent.com/file/th-11134207-7r991-llpwerjk4bda06_tn.webp","","ขายแล้ว 945 ชิ้น","2-3 วัน","Peace 和 รวมใบชา ( ชาเขียว ชาอู่หลง และอื่นๆ ) | Tea leaves ( Green tea / Oolong / other   )฿285โค้ดลด ฿504.9ขายแล้ว 945 ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Peace-%E5%92%8C-%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B2-(-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%87-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AD%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B9%86-)-Tea-leaves-(-Green-tea-Oolong-other-)-i.88078566.6893113692?sp_atk=e28864c7-e768-4281-9622-8dcf47f69505&xptdk=e28864c7-e768-4281-9622-8dcf47f69505"
"1731387792-198","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ผงชาเขียว Green tea Powder 100 กรัม ตราฉุยฟง🔺แถมช้อนไม้อย่างดี❤️ติดอันดับขายดี","141","4.9","จังหวัดเชียงราย","","badge-video","https://down-th.img.susercontent.com/file/1ff5087f202c91b9c7aa775d9c1f87b6_tn.webp","","ขายแล้ว 7พัน ชิ้น","2-6 วัน","ผงชาเขียว Green tea Powder 100 กรัม ตราฉุยฟง🔺แถมช้อนไม้อย่างดี❤️ติดอันดับขายดี฿141-6%4.9ขายแล้ว 7พัน ชิ้น2-6 วันจังหวัดเชียงราย","https://shopee.co.th/%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-Green-tea-Powder-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%89%E0%B8%B8%E0%B8%A2%E0%B8%9F%E0%B8%87%F0%9F%94%BA%E0%B9%81%E0%B8%96%E0%B8%A1%E0%B8%8A%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%B5%E2%9D%A4%EF%B8%8F%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%99%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B5-i.4042183.761203510?sp_atk=e1d75b20-f666-408f-85d5-78bfaf9fe608&xptdk=e1d75b20-f666-408f-85d5-78bfaf9fe608"
"1731387792-199","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelx112010a2","ชาไทย สูตร 1 เข้มข้น แบบชาใต้","92","4.9","จังหวัดสระบุรี","ช้อปปี้ป้ายยาโค้ดลด 20%","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lylwxcs09xgpca_tn.webp","","ขายแล้ว 1.3พัน ชิ้น","2-5 วัน","ชาไทย สูตร 1 เข้มข้น แบบชาใต้฿92-8%ช้อปปี้ป้ายยาโค้ดลด 20%4.9ขายแล้ว 1.3พัน ชิ้น2-5 วันจังหวัดสระบุรี","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-1-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B9%83%E0%B8%95%E0%B9%89-i.371424191.9357163087?sp_atk=effefb81-95ad-41c8-98ce-569186db14d4&xptdk=effefb81-95ad-41c8-98ce-569186db14d4"
"1731387792-200","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelpjc0o10b3","Haru - ผงมัทฉะเพียว 100% จากเมืองอูจิประเทศญี่ปุ่น | Culinary Grade","280","5.0","จังหวัดชัยนาท","โค้ดลด 10%","","https://down-th.img.susercontent.com/file/th-11134207-7r98w-lsntue3kxw3h24_tn.webp","","ขายแล้ว 24 ชิ้น","2-5 วัน","Haru - ผงมัทฉะเพียว 100% จากเมืองอูจิประเทศญี่ปุ่น | Culinary Grade฿280โค้ดลด 10%5.0ขายแล้ว 24 ชิ้น2-5 วันจังหวัดชัยนาท","https://shopee.co.th/Haru-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A7-100-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-Culinary-Grade-i.386015574.21060609925?sp_atk=5a1cd2e5-cd8d-4a9f-8cfe-83e7939674f6&xptdk=5a1cd2e5-cd8d-4a9f-8cfe-83e7939674f6"
"1731387792-201","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","","📣❤️🔥ผงชาเขียวมัทฉะ นำเข้าแท้ 100% สินค้าพร้อมส่ง ขนาด AAA  500 กรัม[39] A","250","4.9","จังหวัดกรุงเทพมหานคร","โค้ดลด 30%ขายส่ง","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r992-lygrn9r58s6h80_tn.webp","","ขายแล้ว 2.9พัน ชิ้น","2-3 วัน","📣❤️🔥ผงชาเขียวมัทฉะ นำเข้าแท้ 100% สินค้าพร้อมส่ง ขนาด AAA  500 กรัม[39] A฿250-39%โค้ดลด 30%ขายส่ง4.9ขายแล้ว 2.9พัน ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%F0%9F%93%A3%E2%9D%A4%EF%B8%8F%F0%9F%94%A5%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-AAA-500-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-39-A-i.188762226.18148832250?sp_atk=5279c919-ae63-49c2-a3d9-efb018f26811&xptdk=5279c919-ae63-49c2-a3d9-efb018f26811"
"1731387792-202","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98o-lxumzmjfzikvb1","Original Green Tea ชาเขียวสูตรขายดีร้าน HERE : Special Blend จากประสบการณ์ 10ปี","140","4.9","จังหวัดชลบุรี","ช้อปปี้ป้ายยา","badge-video","https://down-th.img.susercontent.com/file/sg-11134201-7rcem-lrsevjotrbur44_tn.webp","","ขายแล้ว 9.8พัน ชิ้น","2-5 วัน","Original Green Tea ชาเขียวสูตรขายดีร้าน HERE : Special Blend จากประสบการณ์ 10ปี฿140ช้อปปี้ป้ายยา4.9ขายแล้ว 9.8พัน ชิ้น2-5 วันจังหวัดชลบุรี","https://shopee.co.th/Original-Green-Tea-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B5%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99-HERE-Special-Blend-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%9A%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%93%E0%B9%8C-10%E0%B8%9B%E0%B8%B5-i.447501229.13350677146?sp_atk=566b1141-8907-4428-95c0-ac8b49abf211&xptdk=566b1141-8907-4428-95c0-ac8b49abf211"
"1731387792-203","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","Ratika | ชาพีชเกาหลีปรุงสำเร็จชนิดผง  :  Hillkoff Instant Peach Tea (Korea Peach Tea)","187","4.9","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้ส่งไว","","https://down-th.img.susercontent.com/file/05c47163fb5831361d6516a3f7e319e1_tn.webp","","ขายแล้ว 6.6พัน ชิ้น","1-4 วัน","Ratika | ชาพีชเกาหลีปรุงสำเร็จชนิดผง  :  Hillkoff Instant Peach Tea (Korea Peach Tea)฿187-11%ถูกสุดบนช้อปปี้ส่งไว4.9ขายแล้ว 6.6พัน ชิ้น1-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Ratika-%E0%B8%8A%E0%B8%B2%E0%B8%9E%E0%B8%B5%E0%B8%8A%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87-Hillkoff-Instant-Peach-Tea-(Korea-Peach-Tea)-i.146303893.14223952276?sp_atk=e9c6fc31-7fc4-4ca4-a68f-4e14c14711c7&xptdk=e9c6fc31-7fc4-4ca4-a68f-4e14c14711c7"
"1731387792-204","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","","KYOBASHI - Earl Grey Yuzu ชาดำ เอิร์ล เกรย์ ยุสึ เบลนด์กับน้ำมันเบอร์กาม็อตและส้มยุสึ","280","4.9","จังหวัดเชียงราย","","","https://down-th.img.susercontent.com/file/e2cd9d4bc13d1b35ac3e27433c8bcae5_tn.webp","","ขายแล้ว 952 ชิ้น","2-6 วัน","KYOBASHI - Earl Grey Yuzu ชาดำ เอิร์ล เกรย์ ยุสึ เบลนด์กับน้ำมันเบอร์กาม็อตและส้มยุสึ฿2804.9ขายแล้ว 952 ชิ้น2-6 วันจังหวัดเชียงราย","https://shopee.co.th/KYOBASHI-Earl-Grey-Yuzu-%E0%B8%8A%E0%B8%B2%E0%B8%94%E0%B8%B3-%E0%B9%80%E0%B8%AD%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%A5-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B9%8C-%E0%B8%A2%E0%B8%B8%E0%B8%AA%E0%B8%B6-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A1%E0%B9%87%E0%B8%AD%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%A2%E0%B8%B8%E0%B8%AA%E0%B8%B6-i.357604897.6770923575?sp_atk=a4866b27-173f-4ee4-add8-97ef5a700a50&xptdk=a4866b27-173f-4ee4-add8-97ef5a700a50"
"1731387792-205","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","มีใจให้มัทฉะ 真心 ผงมัทฉะทำขนมเกรดพรีเมียม ไร่ชารางวัล | Professional Chef Series | ผงชาเขียวมัทฉะ 100% | วัตถุดิบเบเกอรี่","380","4.9","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7qul8-lhhezmskr7375a_tn.webp","","ขายแล้ว 288 ชิ้น","2-6 วัน","มีใจให้มัทฉะ 真心 ผงมัทฉะทำขนมเกรดพรีเมียม ไร่ชารางวัล | Professional Chef Series | ผงชาเขียวมัทฉะ 100% | วัตถุดิบเบเกอรี่฿3804.9ขายแล้ว 288 ชิ้น2-6 วันจังหวัดเชียงใหม่","https://shopee.co.th/%E0%B8%A1%E0%B8%B5%E0%B9%83%E0%B8%88%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E7%9C%9F%E5%BF%83-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%97%E0%B8%B3%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%A5-Professional-Chef-Series-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100-%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%96%E0%B8%B8%E0%B8%94%E0%B8%B4%E0%B8%9A%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-i.241385587.6924067784?sp_atk=b79dfafc-3cb0-4720-bc86-4a6c084fbce6&xptdk=b79dfafc-3cb0-4720-bc86-4a6c084fbce6"
"1731387792-206","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelpjc0o10b3","Uji 2nd - ผงมัทฉะเพียว 100% จากเมืองอูจิประเทศญี่ปุ่น | Culinary Grade","456","5.0","จังหวัดชัยนาท","โค้ดลด 10%","","https://down-th.img.susercontent.com/file/th-11134207-7r98o-lrmsh1zw30e52e_tn.webp","","ขายแล้ว 14 ชิ้น","2-5 วัน","Uji 2nd - ผงมัทฉะเพียว 100% จากเมืองอูจิประเทศญี่ปุ่น | Culinary Grade฿456-5%โค้ดลด 10%5.0ขายแล้ว 14 ชิ้น2-5 วันจังหวัดชัยนาท","https://shopee.co.th/Uji-2nd-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A7-100-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-Culinary-Grade-i.386015574.12197415944?sp_atk=f761ff6d-630d-4519-a2dd-f9eefca1fa59&xptdk=f761ff6d-630d-4519-a2dd-f9eefca1fa59"
"1731387792-207","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","","KYOBASHI - ชาอู่หลง สำหรับ Hot Brew/Cold Brew เลือกได้สองสูตร Fresh Oolong และ Smoked Oolong","280","5.0","จังหวัดเชียงราย","","","https://down-th.img.susercontent.com/file/942c8e9ef303f4a224bdd42de43ebd71_tn.webp","","ขายแล้ว 153 ชิ้น","2-6 วัน","KYOBASHI - ชาอู่หลง สำหรับ Hot Brew/Cold Brew เลือกได้สองสูตร Fresh Oolong และ Smoked Oolong฿2805.0ขายแล้ว 153 ชิ้น2-6 วันจังหวัดเชียงราย","https://shopee.co.th/KYOBASHI-%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%87-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-Hot-Brew-Cold-Brew-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-Fresh-Oolong-%E0%B9%81%E0%B8%A5%E0%B8%B0-Smoked-Oolong-i.357604897.4381411373?sp_atk=d7bd7fd1-4eca-42f9-be9e-a3e54ba6172a&xptdk=d7bd7fd1-4eca-42f9-be9e-a3e54ba6172a"
"1731387792-208","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=13&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","HOJICHA โฮจิฉะ ชาโดะ มัทฉะญี่ปุ่น เพียว แอนด์ พรีเมียม 100 กรัม","379","4.9","จังหวัดกรุงเทพมหานคร","ช้อปปี้ถูกชัวร์","","https://down-th.img.susercontent.com/file/th-11134207-7r990-lzubnefapynd5e_tn.webp","","ขายแล้ว 1.2พัน ชิ้น","วันพรุ่งนี้","HOJICHA โฮจิฉะ ชาโดะ มัทฉะญี่ปุ่น เพียว แอนด์ พรีเมียม 100 กรัม฿379-10%ช้อปปี้ถูกชัวร์4.9ขายแล้ว 1.2พัน ชิ้นวันพรุ่งนี้จังหวัดกรุงเทพมหานคร","https://shopee.co.th/HOJICHA-%E0%B9%82%E0%B8%AE%E0%B8%88%E0%B8%B4%E0%B8%89%E0%B8%B0-%E0%B8%8A%E0%B8%B2%E0%B9%82%E0%B8%94%E0%B8%B0-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%A1-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.74694522.1244590441?sp_atk=090de2cb-524f-4d24-a710-a1262323f2fb&xptdk=090de2cb-524f-4d24-a710-a1262323f2fb"
